K2504215;662;no balance;18;no problems with current credits;retraining;$3 397,80;>1400;> 8 years;< 15;single;male;1-5 years;car;40;no further running credits;rented;2- 4;skilled employee;Urban;0;Train;0,980946982;good
K6562492;679;>$300;22;no previous credits;repair;$1 796,20;>1400;5-8 years;< 15;divorced/living apart/married;female;>8 years;car;23;no further running credits;free;one;skilled employee;Urban;0;Test;0,768216144;good
J5605823;571;no running account;34;N/A;television;$10 480,20;no savings;<1 year;< 15;divorced/living apart/married;female;< 1 year;no assets;25;no further running credits;rented;7 or more;skilled employee;Urban;0;Train;0,0370595828;good
J1865617;663;no balance;16;N/A;other;$1 645,00;no savings;unemployed;25-35;single;male;5-8 years;life insurance;66;no further running credits;owned;5- 6;unskilled with no permanant residence;Suburban;0;Train;0,0814028135;good
M7326216;619;no running account;27;paid back;retraining;$3 418,80;140-700;> 8 years;< 15;divorced/living apart;male;>8 years;ownership of house or land;41;at department store;rented;7 or more;executive/self-employed;Rural;0;Test;0,36602122;good
K3963876;586;no balance;15;no previous credits;household appliances;$1 831,20;>1400;> 8 years;< 15;divorced/living apart/married;male;>8 years;life insurance;36;no further running credits;rented;2- 4;unskilled with permanant residence;Suburban;0;Test;0,961469073;good
J3730300;455;no balance;16;no previous credits;television;$1 342,60;no savings;1-5 years;> 35;single;female;5-8 years;life insurance;27;at other banks;rented;one;skilled employee;Urban;0;Train;0,137701418;bad
R1234539;386;no balance;48;hesistant: hesistant payment of previous credits;retraining;$5 381,60;>1400;5-8 years;< 15;single;male;>8 years;ownership of house or land;32;no further running credits;free;one;skilled employee;Rural;1;Test;0,561502487;bad
J7528452;578;>$300;24;N/A;furniture;$2 591,40;no savings;5-8 years;< 15;married/widowed;male;1-5 years;life insurance;31;no further running credits;rented;2- 4;skilled employee;Suburban;0;Train;0,0556657024;good
R9573725;462;no balance;27;no previous credits;retraining;$5 481,00;no savings;1-5 years;< 15;single;male;1-5 years;life insurance;34;no further running credits;rented;one;skilled employee;Suburban;0;Train;0,407743208;bad
K816432;468;no running account;12;no previous credits;vacation;$1 262,80;no savings;5-8 years;< 15;married/widowed;male;>8 years;car;19;no further running credits;free;one;skilled employee;Rural;0;Train;0,653111755;bad
K8283730;591;>$300;36;no previous credits;new car;$6 560,40;no savings;1-5 years;15- 25;single;male;1-5 years;ownership of house or land;30;no further running credits;owned;one;executive/self-employed;Urban;0;Train;0,635285421;good
M7610191;637;>$300;15;no previous credits;new car;$6 519,80;no savings;1-5 years;15- 25;single;male;1-5 years;life insurance;28;no further running credits;rented;one;skilled employee;Suburban;0;Test;0,223569331;good
M5268375;380;no balance;27;hesistant;retraining;$11 645,20;no savings;> 8 years;25-35;married/widowed;female;>8 years;ownership of house or land;40;at department store;owned;2- 4;executive/self-employed;Urban;1;Test;0,334739674;bad
R185138;587;>$300;27;paid back;used car;$6 336,40;700-1400;<1 year;< 15;single;male;1-5 years;no assets;30;at department store;rented;2- 4;unskilled with permanant residence;Urban;0;Test;0,444911614;good
K5007298;546;no running account;37;no previous credits;other;$5 503,40;no savings;5-8 years;> 35;single;male;>8 years;ownership of house or land;44;no further running credits;owned;one;executive/self-employed;Urban;0;Train;0,832793616;bad
K7156007;688;>$300: or checking account for atleast one year;24;no problems with current credits;furniture;$2 174,20;<140;5-8 years;15- 25;divorced/living apart/married;female;1-5 years;ownership of house or land;21;no further running credits;free;2- 4;unskilled with permanant residence;Rural;0;Train;0,875134315;good
R8762645;704;no balance;9;no previous credits;television;$4 473,00;>1400;1-5 years;> 35;divorced/living apart/married;female;1-5 years;life insurance;30;no further running credits;rented;one;unskilled with permanant residence;Suburban;0;Train;0,59151308;good
R2861207;674;<= $300;25;no previous credits;furniture;$6 262,20;no savings;> 8 years;< 15;single;male;1-5 years;life insurance;29;no further running credits;rented;one;unskilled with no permanant residence;Rural;0;Test;0,465183131;good
M7869085;406;<= $300;9;problematic running accounts;other;$2 011,80;<140;5-8 years;25-35;single;male;5-8 years;ownership of house or land;27;no further running credits;rented;one;skilled employee;Urban;0;Train;0,343114976;bad
J6738110;672;no running account;30;paid back;new car;$8 661,80;<140;5-8 years;> 35;married/widowed;male;>8 years;life insurance;22;no further running credits;free;2- 4;skilled employee;Urban;0;Train;0,168761904;bad
J4782514;693;>$300;24;N/A;other;$2 056,60;<140;> 8 years;< 15;married/widowed;male;>8 years;no assets;35;no further running credits;free;one;unskilled with permanant residence;Rural;0;Train;0,0698574064;good
J9193751;560;<= $300;20;N/A;new car;$9 055,20;>1400;unemployed;> 35;divorced/living apart;male;1-5 years;no assets;58;no further running credits;rented;one;executive/self-employed;Rural;0;Test;0,101775735;good
K9734741;678;no running account;6;paid back;furniture;$10 473,20;140-700;> 8 years;< 15;single;male;< 1 year;car;50;no further running credits;rented;2- 4;skilled employee;Urban;0;Test;0,640327769;good
R601616;627;no balance;30;hesistant;retraining;$5 992,00;<140;1-5 years;< 15;divorced/living apart/married;female;>8 years;life insurance;24;no further running credits;free;2- 4;unskilled with no permanant residence;Suburban;0;Train;0,558705406;bad
M5765383;639;>$300;24;no previous credits;television;$3 969,00;140-700;> 8 years;15- 25;single;male;>8 years;car;51;no further running credits;rented;one;skilled employee;Rural;0;Test;0,29274613;good
R4723495;561;no running account;48;paid back;repair;$10 466,40;>1400;5-8 years;< 15;married/widowed;male;< 1 year;ownership of house or land;31;no further running credits;owned;one;executive/self-employed;Suburban;0;Test;0,423109485;good
J196762;426;no running account;18;N/A;furniture;$3 640,00;no savings;1-5 years;< 15;single;male;>8 years;ownership of house or land;63;no further running credits;owned;2- 4;skilled employee;Suburban;0;Train;0,0256612181;bad
R6988094;571;no running account;18;problematic running accounts;furniture;$2 853,00;no savings;<1 year;15- 25;single;male;>8 years;ownership of house or land;34;at other banks;owned;one;skilled employee;Rural;0;Train;0,488718408;good
M2910786;580;>$300;6;paid back;furniture;$3 803,00;no savings;5-8 years;25-35;married/widowed;male;1-5 years;no assets;28;no further running credits;free;2- 4;skilled employee;Suburban;0;Test;0,364831289;good
K6023459;635;>$300;12;no previous credits;repair;$2 748,20;no savings;5-8 years;> 35;single;male;1-5 years;life insurance;29;at department store;free;2- 4;executive/self-employed;Rural;0;Test;0,922942052;good
R4031681;671;<= $300;12;problematic running accounts: there are further credits running but at other banks;other;$2 072,00;140-700;unemployed;25-35;single;male;>8 years;ownership of house or land;64;at other banks;owned;5- 6;unskilled with no permanant residence;Rural;0;Train;0,418931181;good
J7240316;490;>$300;24;no previous credits;furniture;$5 069,40;<140;> 8 years;> 35;single;male;>8 years;life insurance;29;no further running credits;rented;2- 4;skilled employee;Urban;0;Test;0,182462525;bad
M8162821;581;no running account;36;no previous credits;other;$9 539,00;no savings;5-8 years;25-35;single;male;>8 years;car;37;at other banks;rented;5- 6;executive/self-employed;Rural;0;Test;0,357119795;good
R3810774;658;>$300;12;no previous credits;furniture;$2 902,20;<140;1-5 years;< 15;divorced/living apart/married;female;1-5 years;no assets;26;no further running credits;rented;one;skilled employee;Rural;0;Train;0,585484624;good
K1410481;659;>$300;18;paid back;used car;$2 543,80;no savings;1-5 years;< 15;divorced/living apart/married;female;1-5 years;ownership of house or land;26;at other banks;rented;2- 4;skilled employee;Rural;0;Train;0,644507558;good
K9420339;703;>$300;43;no previous credits;other;$3 726,80;>1400;5-8 years;< 15;single;male;5-8 years;car;30;no further running credits;rented;one;skilled employee;Rural;0;Test;0,701324594;good
R1499495;605;<= $300;4;no previous credits;other;$2 091,60;>1400;<1 year;15- 25;single;male;1-5 years;no assets;27;at other banks;rented;one;unskilled with no permanant residence;Suburban;0;Train;0,50850424;good
K4341409;652;no running account;24;paid back;new car;$3 936,80;>1400;> 8 years;25-35;single;female;>8 years;no assets;24;no further running credits;free;one;skilled employee;Urban;0;Train;0,981552107;good
R1714727;633;>$300;12;paid back;used car;$2 228,80;700-1400;5-8 years;25-35;divorced/living apart/married;male;1-5 years;car;48;no further running credits;rented;one;skilled employee;Rural;0;Test;0,55003374;good
R1356360;375;no running account;18;hesistant;used car;$4 359,60;no savings;<1 year;> 35;divorced/living apart/married;female;>8 years;car;24;no further running credits;free;one;skilled employee;Rural;1;Train;0,593216193;bad
M5308955;681;no running account;6;no previous credits;used car;$599,20;no savings;> 8 years;25-35;single;female;< 1 year;car;47;at other banks;rented;one;skilled employee;Urban;0;Train;0,393410341;good
R7966192;682;>$300;60;no problems with current credits;furniture;$21 914,20;no savings;<1 year;25-35;single;male;>8 years;life insurance;19;no further running credits;rented;2- 4;skilled employee;Rural;0;Train;0,551240897;bad
M2704469;666;>$300;24;no previous credits;other;$4 529,00;140-700;> 8 years;15- 25;divorced/living apart;male;1-5 years;life insurance;34;no further running credits;rented;one;unskilled with permanant residence;Suburban;0;Train;0,254869684;good
M3922202;617;>$300;29;paid back;used car;$5 657,40;140-700;1-5 years;< 15;single;male;>8 years;no assets;34;no further running credits;rented;7 or more;skilled employee;Urban;0;Train;0,399204634;good
M6552557;664;>$300;6;hesistant;furniture;$596,40;no savings;> 8 years;< 15;married/widowed;male;>8 years;life insurance;37;no further running credits;rented;one;unskilled with permanant residence;Rural;0;Train;0,337536206;good
K2113311;586;>$300: or checking account for atleast one year;24;no previous credits;used car;$4 194,40;>1400;1-5 years;25-35;married/widowed;male;>8 years;life insurance;18;no further running credits;rented;one;skilled employee;Urban;0;Test;0,964355084;good
M4506537;687;<= $300;15;no previous credits;vacation;$3 791,20;no savings;<1 year;25-35;single;male;5-8 years;no assets;25;no further running credits;rented;2- 4;unskilled with permanant residence;Rural;0;Test;0,303745296;good
J8277646;602;no balance;10;problematic running accounts;retraining;$1 467,20;no savings;1-5 years;< 15;single;male;>8 years;no assets;21;at department store;rented;one;unskilled with permanant residence;Urban;0;Test;0,135422622;good
K3852922;370;no running account;24;problematic running accounts;used car;$4 972,80;no savings;5-8 years;15- 25;single;male;>8 years;life insurance;25;at other banks;rented;one;skilled employee;Suburban;1;Train;0,851586283;bad
M7358059;589;>$300;24;no problems with current credits;retraining;$4 169,20;>1400;1-5 years;< 15;single;male;>8 years;no assets;30;no further running credits;rented;2- 4;skilled employee;Urban;0;Train;0,31258368;bad
M7569514;477;no balance;24;paid back;used car;$6 630,40;no savings;<1 year;25-35;divorced/living apart/married;female;>8 years;life insurance;23;at other banks;rented;one;unskilled with permanant residence;Suburban;0;Test;0,346182829;bad
K5396928;430;no running account;36;no previous credits;used car;$3 796,80;700-1400;> 8 years;25-35;single;male;1-5 years;car;39;at other banks;rented;one;skilled employee;Urban;0;Test;0,635747824;bad
M2707543;661;no balance;36;no previous credits: no previous credits/paid back all previous credits;repair;$9 727,20;no savings;1-5 years;25-35;single;male;1-5 years;life insurance;33;no further running credits;free;one;executive/self-employed;Suburban;0;Train;0,247160586;good
K8648305;633;>$300;15;paid back;furniture;$1 904,00;no savings;1-5 years;< 15;single;male;5-8 years;car;29;no further running credits;rented;2- 4;skilled employee;Rural;0;Test;0,703631747;good
R5810907;663;>$300;10;hesistant: hesistant payment of previous credits;used car;$6 821,00;no savings;unemployed;25-35;single;male;5-8 years;life insurance;29;at other banks;rented;one;executive/self-employed;Rural;0;Test;0,587242966;good
K4408304;602;>$300;15;no problems with current credits;new car;$5 031,60;no savings;<1 year;> 35;divorced/living apart/married;female;1-5 years;car;44;no further running credits;rented;2- 4;unskilled with permanant residence;Suburban;0;Train;0,759924284;good
